code,name,last_price,change_pct,change_amount,volume,amount,amplitude,turnover_rate,pe,pb,open,high,low,source,update_time
bj920553,凯腾精工,6.62,0.455,0.03,538925.0,3568572.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920556,雅达股份,6.76,-0.442,-0.03,833300.0,5657299.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920564,天润科技,15.79,-0.379,-0.06,248551.0,3971776.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920566,梓橦宫,9.98,-3.107,-0.32,2310872.0,23181595.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920570,坤博精工,24.4,-0.57,-0.14,211287.0,5176959.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920571,国航远洋,8.14,-0.611,-0.05,4099357.0,33519693.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920575,*ST康乐,3.64,-3.958,-0.15,2747995.0,10148015.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920576,天力复合,56.28,-0.968,-0.55,1004964.0,56962169.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920578,巨能股份,21.32,-1.296,-0.28,1956615.0,42945137.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920579,机科股份,16.27,-1.214,-0.2,738324.0,12252908.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920580,科创新材,10.8,-0.461,-0.05,504045.0,5511571.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920592,华信永道,22.16,3.07,0.66,986381.0,21540101.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920593,鼎智科技,31.47,0.543,0.17,3431622.0,110278616.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920599,同力股份,17.77,1.834,0.32,3274148.0,57871107.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920608,XD丰安股,12.63,2.516,0.31,231811.0,2905801.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920627,力王股份,16.95,13.075,1.96,4877280.0,84432213.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920634,新威凌,17.16,-0.233,-0.04,1248396.0,21516313.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920639,晨光电缆,6.14,-1.127,-0.07,564420.0,3505475.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920640,富士达,31.85,-2.151,-0.7,1601242.0,51840118.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920641,格利尔,13.21,0.0,0.0,243930.0,3251182.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920642,通易航天,11.66,-2.671,-0.32,2158460.0,25567673.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920651,天罡股份,18.6,-0.8,-0.15,98471.0,1853092.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920656,海昇药业,14.16,-2.479,-0.36,542841.0,7701847.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920662,方盛股份,26.58,-1.592,-0.43,3285634.0,90180538.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920663,明阳科技,13.19,-0.528,-0.07,637980.0,8611201.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920665,科强股份,9.08,-1.089,-0.1,431575.0,3945891.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920670,数字人,13.04,-2.614,-0.35,734533.0,9723720.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920675,秉扬科技,7.48,0.134,0.01,722583.0,5472497.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920679,前进科技,14.81,0.817,0.12,61839.0,913557.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920682,球冠电缆,5.92,-1.498,-0.09,715699.0,4282918.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920685,新芝生物,10.48,-0.569,-0.06,223723.0,2344845.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920689,克莱特,21.38,-1.565,-0.34,261757.0,5635797.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920690,捷众科技,15.91,1.209,0.19,502766.0,8042633.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920693,阿为特,29.75,3.586,1.03,1247665.0,37438015.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920694,中裕科技,13.42,-1.901,-0.26,148033.0,2002423.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920699,海达尔,124.91,-0.589,-0.74,1367458.0,177217021.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920701,豪声电子,10.62,-0.375,-0.04,132614.0,1419732.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920703,广厦环能,9.59,-0.827,-0.08,115391.0,1114242.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920706,铁拓机械,15.93,-0.748,-0.12,496451.0,8015440.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920717,瑞星股份,6.46,0.623,0.04,731700.0,4788501.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920718,合肥高科,9.53,0.316,0.03,388697.0,3745999.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920719,宁新新材,9.28,-0.749,-0.07,764534.0,7168766.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920720,吉冈精密,10.24,-1.158,-0.12,888033.0,9245829.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920725,惠丰钻石,118.38,7.53,8.29,6675367.0,777187793.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920726,朱老六,16.63,-2.291,-0.39,964370.0,16135174.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920729,永顺生物,6.5,-1.366,-0.09,183360.0,1196781.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920735,德源药业,25.9,-3.286,-0.88,2375496.0,61728143.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920748,路桥信息,23.05,-0.945,-0.22,392320.0,9054315.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920751,惠同新材,19.82,0.152,0.03,151476.0,3023190.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920753,天纺标,16.23,6.776,1.03,1477689.0,23460394.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920765,美之高,11.01,-0.272,-0.03,394466.0,4396899.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920768,拾比佰,6.91,-1.427,-0.1,187056.0,1304300.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920770,艾能聚,10.33,-0.29,-0.03,868954.0,9075093.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920779,武汉蓝电,23.04,0.655,0.15,382664.0,9008709.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920781,瑞奇智造,5.35,-0.742,-0.04,576606.0,3118063.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920786,骑士乳业,6.01,-1.151,-0.07,1745189.0,10546874.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920790,联迪信息,31.01,1.439,0.44,4289682.0,127817846.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920792,东和新材,9.78,-0.711,-0.07,152065.0,1488543.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920799,艾融软件,34.97,-4.558,-1.67,4265517.0,148430116.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920802,保丽洁,10.84,0.931,0.1,934618.0,10116448.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920806,云星宇,9.83,-0.907,-0.09,576326.0,5725852.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920807,奔朗新材,12.28,4.068,0.48,6337421.0,78020209.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920808,曙光数创,82.3,1.505,1.22,1752920.0,144617815.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920809,安达科技,9.05,1.117,0.1,10077429.0,92197381.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920810,春光智能,8.1,2.402,0.19,391397.0,3139354.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920819,颖泰生物,2.73,0.738,0.02,2240436.0,6065657.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920821,则成电子,18.1,-5.335,-1.02,1147676.0,21368901.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920826,盖世食品,7.84,-2.244,-0.18,613019.0,4875909.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920832,齐鲁华信,6.07,0.0,0.0,197521.0,1201667.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920833,美心翼申,9.11,0.11,0.01,223939.0,2052691.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920834,三维装备,9.07,-0.548,-0.05,360925.0,3290105.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920837,华原股份,9.49,0.105,0.01,249352.0,2374174.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920839,万通液压,27.57,0.328,0.09,593380.0,16601924.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920855,浙江大农,11.72,2.091,0.24,379775.0,4504322.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920856,浩淼科技,8.59,1.059,0.09,369997.0,3207798.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920857,泓禧科技,14.61,3.986,0.56,1574044.0,23223311.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920866,绿亨科技,5.62,0.0,0.0,354640.0,2012448.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920870,恒进感应,12.27,-0.567,-0.07,529483.0,6596508.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920871,派特尔,10.86,0.092,0.01,221995.0,2433089.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920873,中设咨询,7.09,-1.664,-0.12,808178.0,5785315.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920876,慧为智能,16.35,-0.789,-0.13,352652.0,5810270.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920879,基康技术,14.08,2.624,0.36,1104335.0,15635510.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920885,星辰科技,12.34,-1.752,-0.22,927296.0,11571476.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920892,广咨国际,10.96,-1.616,-0.18,169280.0,1866388.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920895,花溪科技,11.46,0.262,0.03,360138.0,4206899.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920896,旺成科技,12.33,-0.645,-0.08,200740.0,2508967.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920906,舜宇精工,17.65,-0.731,-0.13,392461.0,7046766.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920914,远航精密,18.4,-1.075,-0.2,753104.0,14144906.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920924,广脉科技,14.18,-1.664,-0.24,380857.0,5447216.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920925,锦好医疗,10.58,-1.581,-0.17,546616.0,5850944.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920926,鸿智科技,9.96,-0.5,-0.05,108890.0,1096565.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920931,无锡鼎邦,9.43,-0.737,-0.07,504891.0,4800013.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920932,科达自控,13.1,-1.207,-0.16,2116510.0,28630872.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920942,恒立钻具,17.99,1.869,0.33,683644.0,12574307.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920943,优机股份,13.01,0.308,0.04,101374.0,1327377.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920946,森萱医药,9.84,-2.767,-0.28,2243919.0,22266128.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920950,迅安科技,12.43,0.242,0.03,67872.0,842794.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920953,国子软件,21.78,-0.729,-0.16,373286.0,8217873.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920957,汉维科技,8.66,-0.46,-0.04,165838.0,1441630.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920961,创远信科,23.38,-3.588,-0.87,2825693.0,68151014.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920964,润农节水,4.84,5.908,0.27,3770124.0,17404126.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920970,大禹生物,6.05,-5.172,-0.33,4272288.0,26505480.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920971,天马新材,36.1,-1.688,-0.62,2078905.0,75638339.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920974,凯大催化,6.05,-0.82,-0.05,434062.0,2647060.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920976,视声智能,16.12,-0.739,-0.12,201647.0,3302304.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920978,开特股份,21.65,0.092,0.02,1182694.0,25871541.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920981,晶赛科技,43.88,-3.666,-1.67,1964488.0,87890376.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920982,锦波生物,125.53,-1.891,-2.42,397114.0,50062530.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920985,海泰新能,4.8,0.0,0.0,949753.0,4589505.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
bj920992,中科美菱,11.61,-0.939,-0.11,415586.0,4869073.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600000,浦发银行,8.85,-0.785,-0.07,30500617.0,269533077.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600004,白云机场,7.45,-1.845,-0.14,5510700.0,41284579.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600006,东风股份,5.28,-1.676,-0.09,7358304.0,39111952.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600007,中国国贸,19.43,-1.918,-0.38,791601.0,15508341.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600008,首创环保,2.77,-0.717,-0.02,36390894.0,100946343.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600009,上海机场,22.96,-1.247,-0.29,6117278.0,140472217.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600010,包钢股份,2.18,-0.909,-0.02,180774703.0,395235651.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600011,华能国际,6.86,-2.14,-0.15,75347671.0,518203548.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600012,皖通高速,16.96,0.772,0.13,3187920.0,53481632.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600015,华夏银行,6.74,-0.736,-0.05,34603420.0,232230104.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600016,民生银行,3.31,-0.898,-0.03,131931368.0,435751844.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600017,日照港,2.59,-1.894,-0.05,15860700.0,41075325.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600018,上港集团,5.01,0.401,0.02,44214491.0,220380178.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600019,宝钢股份,5.57,-1.416,-0.08,28043209.0,156576393.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600020,中原高速,3.76,-1.053,-0.04,6276600.0,23545726.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600021,上海电力,14.17,-4.127,-0.61,26903765.0,387370516.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600022,山东钢铁,1.26,-0.787,-0.01,47701782.0,60543744.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600023,浙能电力,5.31,-1.848,-0.1,17377400.0,92643006.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600025,华能水电,9.18,-0.542,-0.05,10539877.0,96331938.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600026,中远海能,16.51,-4.951,-0.86,53781505.0,903048725.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600027,华电国际,4.47,-1.542,-0.07,40200897.0,179848573.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600028,中国石化,4.75,-1.452,-0.07,146027740.0,691996281.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600029,南方航空,5.15,-1.53,-0.08,64327000.0,331749249.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600030,中信证券,28.61,-2.121,-0.62,102186385.0,2933576240.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600031,三一重工,19.65,4.023,0.76,121558890.0,2397794355.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600032,浙江新能,6.67,-3.333,-0.23,16404089.0,110864829.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600033,福建高速,3.38,-1.458,-0.05,10970100.0,37075855.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600035,楚天高速,3.46,-1.705,-0.06,3741100.0,12970581.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600036,招商银行,37.64,-0.239,-0.09,33844577.0,1269452312.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600037,歌华有线,6.27,-2.031,-0.13,6969802.0,43948368.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600038,中直股份,25.4,-2.044,-0.53,2941171.0,75269908.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600039,四川路桥,8.58,0.234,0.02,13080529.0,111620586.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600048,保利发展,4.6,-3.361,-0.16,94547544.0,439429252.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600050,中国联通,4.05,-1.46,-0.06,69140592.0,280644591.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600051,宁波联合,5.79,-3.015,-0.18,2168800.0,12717280.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600052,东望时代,3.71,0.27,0.01,7942548.0,29397661.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600053,*ST九鼎,8.13,0.37,0.03,1189300.0,9572083.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600054,黄山旅游,10.94,-1.883,-0.21,3371450.0,37108749.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600055,万东医疗,10.38,-3.172,-0.34,3233100.0,33854220.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600056,中国医药,9.03,-2.799,-0.26,10813023.0,98137188.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600057,厦门象屿,5.84,-1.849,-0.11,10694994.0,62648475.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600058,五矿发展,10.52,1.741,0.18,8115331.0,85067848.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600059,古越龙山,7.56,-1.946,-0.15,3606800.0,27363425.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600060,海信视像,27.73,-0.681,-0.19,4498792.0,124295806.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600061,国投资本,6.54,-1.802,-0.12,20103065.0,131869490.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600062,华润双鹤,16.7,-2.51,-0.43,6431407.0,107541483.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600063,皖维高新,6.77,-3.424,-0.24,61026624.0,419429468.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600064,南京高科,7.36,-1.473,-0.11,7988607.0,58940912.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600066,宇通客车,29.28,-0.204,-0.06,6654945.0,193819545.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600067,冠城新材,2.79,-3.46,-0.1,12958500.0,36594562.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600071,凤凰光学,16.15,-1.404,-0.23,1240974.0,20166924.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600072,中船科技,8.36,-3.576,-0.31,11374800.0,96273978.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600073,光明肉业,5.01,-1.572,-0.08,7975500.0,40038045.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600075,新疆天业,4.17,-5.656,-0.25,19867081.0,83739425.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600076,康欣新材,3.49,4.805,0.16,61012909.0,214777254.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600078,澄星股份,12.07,-6.216,-0.8,22572609.0,277744977.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600079,ST人福,17.32,-1.591,-0.28,6233304.0,108270083.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600080,ST金花,4.76,-3.644,-0.18,1937900.0,9320799.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600081,东风科技,9.41,-1.877,-0.18,1654407.0,15699739.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600082,ST海泰,2.74,-7.119,-0.21,8582600.0,24157231.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600084,*ST尼雅,4.18,-8.734,-0.4,7808700.0,33369728.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600085,同仁堂,23.11,-2.531,-0.6,4923922.0,114293217.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600088,中视传媒,11.13,-2.368,-0.27,3551594.0,39985718.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600089,特变电工,20.71,-2.998,-0.64,61245155.0,1281797600.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600094,大名城,3.84,10.029,0.35,30936000.0,113396600.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600095,湘财股份,7.53,-2.839,-0.22,12573095.0,95260074.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600096,云天化,29.25,-3.433,-1.04,25803945.0,760829784.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600097,开创国际,8.02,-2.788,-0.23,1319500.0,10639980.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600098,广州发展,6.03,-2.899,-0.18,13856800.0,84287242.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600099,林海股份,8.24,-3.286,-0.28,1898100.0,15781394.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600100,同方股份,6.62,-2.647,-0.18,15156910.0,101388723.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600101,明星电力,7.94,-2.815,-0.23,6019554.0,48170549.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600103,青山纸业,2.93,-3.3,-0.1,42319960.0,125769299.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600104,上汽集团,10.11,-1.462,-0.15,37204306.0,377858883.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600105,永鼎股份,47.83,-4.436,-2.22,80910695.0,3959614568.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600106,重庆路桥,4.47,-2.614,-0.12,7056499.0,31934318.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600107,*ST尔雅,6.4,-3.904,-0.26,3439100.0,22595146.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600108,亚盛集团,2.93,-3.618,-0.11,41859059.0,124241302.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600109,国金证券,8.81,-1.784,-0.16,20758776.0,183803045.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600110,诺德股份,15.1,4.934,0.71,216787550.0,3337936080.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600111,北方稀土,46.96,-0.74,-0.35,25385188.0,1196230828.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600113,浙江东日,32.17,-4.963,-1.68,6527902.0,214272267.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600114,东睦股份,35.55,-1.714,-0.62,8915800.0,320566963.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600115,中国东航,3.78,-1.818,-0.07,145955300.0,551644654.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600116,三峡水利,5.8,-3.654,-0.22,15727800.0,91852820.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600117,西宁特钢,2.1,-1.408,-0.03,6089000.0,12815950.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600118,中国卫星,81.59,-1.876,-1.56,24731474.0,2048318602.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600119,*ST长投,4.44,-5.932,-0.28,2152300.0,9782795.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600120,浙江东方,4.88,9.91,0.44,25495014.0,124415668.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600121,郑州煤电,3.53,-4.595,-0.17,29467620.0,105537686.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600123,兰花科创,5.75,-4.643,-0.28,16994900.0,98764879.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600125,铁龙物流,5.22,-2.43,-0.13,4988197.0,26167511.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600126,杭钢股份,5.74,-3.041,-0.18,23621420.0,137250035.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600127,金健米业,5.29,-2.578,-0.14,4625901.0,24587524.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600128,苏豪弘业,7.72,-2.893,-0.23,1831200.0,14233249.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600129,太极集团,13.69,-4.399,-0.63,11469457.0,157894462.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600130,波导股份,4.12,-1.671,-0.07,10066100.0,42041676.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600131,国网信通,14.06,-1.747,-0.25,3678159.0,52075354.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600132,重庆啤酒,42.14,-2.341,-1.01,1899200.0,80544605.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600133,东湖高新,7.43,-3.881,-0.3,11386048.0,85746412.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600135,乐凯胶片,7.7,-1.155,-0.09,4111312.0,32089795.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600136,ST明诚,1.34,-5.634,-0.08,12419500.0,17050989.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600137,浪莎股份,16.78,-2.837,-0.49,1050700.0,17713888.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600138,中青旅,6.69,-2.05,-0.14,4181300.0,28034356.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600141,兴发集团,37.68,-4.365,-1.72,26455601.0,1016400418.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600143,金发科技,15.52,-3.96,-0.64,49890383.0,799185428.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
sh600148,长春一东,15.1,-1.565,-0.24,1015500.0,15405574.0,,,,,,,,akshare,2026-07-07T11:17:52+08:00
